times;values
1364903523;0.38941834
1364903524;0.47942554
1364903525;0.56464247
1364903526;0.64421769
1364903527;0.71735609
1364903528;0.78332691
1364903529;0.00000000
1364903530;0.09983342
1364903531;0.19866933
1364903532;0.29552021
1364903533;0.38941834
1364903534;0.47942554
1364903535;0.56464247
1364903536;0.64421769
1364903537;0.71735609
1364903538;0.78332691
1364903539;0.00000000
1364903540;0.09983342
1364903541;0.19866933
1364903542;0.29552021
1364903543;0.38941834
1364903544;0.47942554
1364903545;0.56464247
1364903546;0.64421769
1364903547;0.71735609
1364903548;0.78332691
1364903549;0.00000000
1364903550;0.09983342
1364903551;0.19866933
1364903552;0.29552021
1364903553;0.38941834
1364903554;0.47942554
1364903555;0.56464247
1364903556;0.64421769
1364903557;0.71735609
1364903558;0.78332691
1364903559;0.00000000
1364903560;0.09983342
1364903561;0.19866933
1364903562;0.29552021
1364903563;0.38941834
1364903564;0.47942554
1364903565;0.56464247
1364903566;0.64421769
1364903567;0.71735609
1364903568;0.78332691
1364903569;0.00000000
1364903570;0.09983342
1364903571;0.19866933
1364903572;0.29552021
1364903573;0.38941834
1364903574;0.47942554
1364903575;0.56464247
1364903576;0.64421769
1364903577;0.71735609
1364903578;0.78332691
1364903579;0.00000000
1364903580;0.09983342
1364903581;0.19866933
1364903582;0.29552021
1364903583;0.38941834
1364903584;0.47942554
1364903585;0.56464247
1364903586;0.64421769
1364903587;0.71735609
1364903588;0.78332691
1364903589;0.00000000
1364903590;0.09983342
1364903591;0.19866933
1364903592;0.29552021
1364903593;0.38941834
1364903594;0.47942554
1364903595;0.56464247
1364903596;0.64421769
1364903597;0.71735609
1364903598;0.78332691
1364903599;0.00000000
1364903600;0.09983342
1364903601;0.19866933
1364903602;0.29552021
1364903603;0.38941834
1364903604;0.47942554
1364903605;0.56464247
1364903606;0.64421769
1364903607;0.71735609
1364903608;0.78332691
1364903609;0.00000000
1364903610;0.09983342
1364903611;0.19866933
1364903612;0.29552021
1364903613;0.38941834
1364903614;0.47942554
1364903615;0.56464247
1364903616;0.64421769
1364903617;0.71735609
1364903618;0.78332691
1364903619;0.00000000
1364903620;0.09983342
1364903621;0.19866933
1364903622;0.29552021
1364903623;0.38941834
1364903624;0.47942554
1364903625;0.56464247
1364903626;0.64421769
1364903627;0.71735609
1364903628;0.78332691
1364903629;0.00000000
1364903630;0.09983342
1364903631;0.19866933
1364903632;0.29552021
1364903633;0.38941834
1364903634;0.47942554
1364903635;0.56464247
1364903636;0.64421769
1364903637;0.71735609
1364903638;0.78332691
1364903639;0.00000000
1364903640;0.09983342
1364903641;0.19866933
1364903642;0.29552021
1364903643;0.38941834
1364903644;0.47942554
1364903645;0.56464247
1364903646;0.64421769
1364903647;0.71735609
1364903648;0.78332691
1364903649;0.00000000
1364903650;0.09983342
1364903651;0.19866933
1364903652;0.29552021
1364903653;0.38941834
1364903654;0.47942554
1364903655;0.56464247
1364903656;0.64421769
1364903657;0.71735609
1364903658;0.78332691
1364903659;0.00000000
1364903660;0.09983342
1364903661;0.19866933
1364903662;0.29552021
1364903663;0.38941834
1364903664;0.47942554
1364903665;0.56464247
1364903666;0.64421769
1364903667;0.71735609
1364903668;0.78332691
1364903669;0.00000000
1364903670;0.09983342
1364903671;0.19866933
1364903672;0.29552021
1364903673;0.38941834
1364903674;0.47942554
1364903675;0.56464247
1364903676;0.64421769
1364903677;0.71735609
1364903678;0.78332691
1364903679;0.00000000
1364903680;0.09983342
1364903681;0.19866933
1364903682;0.29552021
1364903683;0.38941834
1364903684;0.47942554
1364903685;0.56464247
1364903686;0.64421769
1364903687;0.71735609
1364903688;0.78332691
1364903689;0.00000000
1364903690;0.09983342
1364903691;0.19866933
1364903692;0.29552021
1364903693;0.38941834
1364903694;0.47942554
1364903695;0.56464247
1364903696;0.64421769
1364903697;0.71735609
1364903698;0.78332691
1364903699;0.00000000
1364903700;0.09983342
1364903701;0.19866933
1364903702;0.29552021
1364903703;0.38941834
1364903704;0.47942554
1364903705;0.56464247
1364903706;0.64421769
1364903707;0.71735609
1364903708;0.78332691
1364903709;0.00000000
1364903710;0.09983342
1364903711;0.19866933
1364903712;0.29552021
1364903713;0.38941834
1364903714;0.47942554
1364903715;0.56464247
1364903716;0.64421769
1364903717;0.71735609
1364903718;0.78332691
1364903719;0.00000000
1364903720;0.09983342
1364903721;0.19866933
1364903722;0.29552021
1364903723;0.38941834
1364903724;0.47942554
1364903725;0.56464247
1364903726;0.64421769
1364903727;0.71735609
1364903728;0.78332691
1364903729;0.00000000
1364903730;0.09983342
1364903731;0.19866933
1364903732;0.29552021
1364903733;0.38941834
1364903734;0.47942554
1364903735;0.56464247
1364903736;0.64421769
1364903737;0.71735609
1364903738;0.78332691
1364903739;0.00000000
1364903740;0.09983342
1364903741;0.19866933
1364903742;0.29552021
1364903743;0.38941834
1364903744;0.47942554
1364903745;0.56464247
1364903746;0.64421769
1364903747;0.71735609
1364903748;0.78332691
1364903749;0.00000000
1364903750;0.09983342
1364903751;0.19866933
1364903752;0.29552021
1364903753;0.38941834
1364903754;0.47942554
1364903755;0.56464247
1364903756;0.64421769
1364903757;0.71735609
1364903758;0.78332691
1364903759;0.00000000
1364903760;0.09983342
1364903761;0.19866933
1364903762;0.29552021
1364903763;0.38941834
1364903764;0.47942554
1364903765;0.56464247
1364903766;0.64421769
1364903767;0.71735609
1364903768;0.78332691
1364903769;0.00000000
1364903770;0.09983342
1364903771;0.19866933
1364903772;0.29552021
1364903773;0.38941834
1364903774;0.47942554
1364903775;0.56464247
1364903776;0.64421769
1364903777;0.71735609
1364903778;0.78332691
1364903779;0.00000000
1364903780;0.09983342
1364903781;0.19866933
1364903782;0.29552021
1364903783;0.38941834
1364903784;0.47942554
1364903785;0.56464247
1364903786;0.64421769
1364903787;0.71735609
1364903788;0.78332691
1364903789;0.00000000
1364903790;0.09983342
1364903791;0.19866933
1364903792;0.29552021
1364903793;0.38941834
1364903794;0.47942554
1364903795;0.56464247
1364903796;0.64421769
1364903797;0.71735609
1364903798;0.78332691
1364903799;0.00000000
1364903800;0.09983342
1364903801;0.19866933
1364903802;0.29552021
1364903803;0.38941834
1364903804;0.47942554
1364903805;0.56464247
1364903806;0.64421769
1364903807;0.71735609
1364903808;0.78332691
1364903809;0.00000000
1364903810;0.09983342
1364903811;0.19866933
1364903812;0.29552021
1364903813;0.38941834
1364903814;0.47942554
1364903815;0.56464247
1364903816;0.64421769
1364903817;0.71735609
1364903818;0.78332691
1364903819;0.00000000
1364903820;0.09983342
1364903821;0.19866933
1364903822;0.29552021
1364903823;0.38941834
1364903824;0.47942554
1364903825;0.56464247
1364903826;0.64421769
1364903827;0.71735609
1364903828;0.78332691
1364903829;0.00000000
1364903830;0.09983342
1364903831;0.19866933
1364903832;0.29552021
1364903833;0.38941834
1364903834;0.47942554
1364903835;0.56464247
1364903836;0.64421769
1364903837;0.71735609
1364903838;0.78332691
1364903839;0.00000000
1364903840;0.09983342
1364903841;0.19866933
1364903842;0.29552021
1364903843;0.38941834
1364903844;0.47942554
1364903845;0.56464247
1364903846;0.64421769
1364903847;0.71735609
1364903848;0.78332691
1364903849;0.00000000
1364903850;0.09983342
1364903851;0.19866933
1364903852;0.29552021
1364903853;0.38941834
1364903854;0.47942554
1364903855;0.56464247
1364903856;0.64421769
1364903857;0.71735609
1364903858;0.78332691
1364903859;0.00000000
1364903860;0.09983342
1364903861;0.19866933
1364903862;0.29552021
1364903863;0.38941834
1364903864;0.47942554
1364903865;0.56464247
1364903866;0.64421769
1364903867;0.71735609
1364903868;0.78332691
1364903869;0.00000000
1364903870;0.09983342
1364903871;0.19866933
1364903872;0.29552021
1364903873;0.38941834
1364903874;0.47942554
1364903875;0.56464247
1364903876;0.64421769
1364903877;0.71735609
1364903878;0.78332691
1364903879;0.00000000
1364903880;0.09983342
1364903881;0.19866933
1364903882;0.29552021
1364903883;0.38941834
1364903884;0.47942554
1364903885;0.56464247
1364903886;0.64421769
1364903887;0.71735609
1364903888;0.78332691
1364903889;0.00000000
1364903890;0.09983342
1364903891;0.19866933
1364903892;0.29552021
1364903893;0.38941834
1364903894;0.47942554
1364903895;0.56464247
1364903896;0.64421769
1364903897;0.71735609
1364903898;0.78332691
1364903899;0.00000000
1364903900;0.09983342
1364903901;0.19866933
1364903902;0.29552021
1364903903;0.38941834
1364903904;0.47942554
1364903905;0.56464247
1364903906;0.64421769
1364903907;0.71735609
1364903908;0.78332691
1364903909;0.00000000
1364903910;0.09983342
1364903911;0.19866933
1364903912;0.29552021
1364903913;0.38941834
1364903914;0.47942554
1364903915;0.56464247
1364903916;0.64421769
1364903917;0.71735609
1364903918;0.78332691
1364903919;0.00000000
1364903920;0.09983342
1364903921;0.19866933
1364903922;0.29552021
1364903923;0.38941834
1364903924;0.47942554
1364903925;0.56464247
1364903926;0.64421769
1364903927;0.71735609
1364903928;0.78332691
1364903929;0.00000000
1364903930;0.09983342
1364903931;0.19866933
1364903932;0.29552021
1364903933;0.38941834
1364903934;0.47942554
1364903935;0.56464247
1364903936;0.64421769
1364903937;0.71735609
1364903938;0.78332691
1364903939;0.00000000
1364903940;0.09983342
1364903941;0.19866933
1364903942;0.29552021
1364903943;0.38941834
1364903944;0.47942554
1364903945;0.56464247
1364903946;0.64421769
1364903947;0.71735609
1364903948;0.78332691
1364903949;0.00000000
1364903950;0.09983342
1364903951;0.19866933
1364903952;0.29552021
1364903953;0.38941834
1364903954;0.47942554
1364903955;0.56464247
1364903956;0.64421769
1364903957;0.71735609
1364903958;0.78332691
1364903959;0.00000000
1364903960;0.09983342
1364903961;0.19866933
1364903962;0.29552021
1364903963;0.38941834
1364903964;0.47942554
1364903965;0.56464247
1364903966;0.64421769
1364903967;0.71735609
1364903968;0.78332691
1364903969;0.00000000
1364903970;0.09983342
1364903971;0.19866933
1364903972;0.29552021
1364903973;0.38941834
1364903974;0.47942554
1364903975;0.56464247
1364903976;0.64421769
1364903977;0.71735609
1364903978;0.78332691
1364903979;0.00000000
1364903980;0.09983342
1364903981;0.19866933
1364903982;0.29552021
1364903983;0.38941834
1364903984;0.47942554
1364903985;0.56464247
1364903986;0.64421769
1364903987;0.71735609
1364903988;0.78332691
1364903989;0.00000000
1364903990;0.09983342
1364903991;0.19866933
1364903992;0.29552021
1364903993;0.38941834
1364903994;0.47942554
1364903995;0.56464247
1364903996;0.64421769
1364903997;0.71735609
1364903998;0.78332691
1364903999;0.00000000
1364904000;0.09983342
1364904001;0.19866933
1364904002;0.29552021
1364904003;0.38941834
1364904004;0.47942554
1364904005;0.56464247
1364904006;0.64421769
1364904007;0.71735609
1364904008;0.78332691
1364904009;0.00000000
1364904010;0.09983342
1364904011;0.19866933
1364904012;0.29552021
1364904013;0.38941834
1364904014;0.47942554
1364904015;0.56464247
1364904016;0.64421769
1364904017;0.71735609
1364904018;0.78332691
1364904019;0.00000000
1364904020;0.09983342
1364904021;0.19866933
1364904022;0.29552021
1364904023;0.38941834
1364904024;0.47942554
1364904025;0.56464247
1364904026;0.64421769
1364904027;0.71735609
1364904028;0.78332691
1364904029;0.00000000
1364904030;0.09983342
1364904031;0.19866933
1364904032;0.29552021
1364904033;0.38941834
1364904034;0.47942554
1364904035;0.56464247
1364904036;0.64421769
1364904037;0.71735609
1364904038;0.78332691
1364904039;0.00000000
1364904040;0.09983342
1364904041;0.19866933
1364904042;0.29552021
1364904043;0.38941834
1364904044;0.47942554
1364904045;0.56464247
1364904046;0.64421769
1364904047;0.71735609
1364904048;0.78332691
1364904049;0.00000000
1364904050;0.09983342
1364904051;0.19866933
1364904052;0.29552021
1364904053;0.38941834
1364904054;0.47942554
1364904055;0.56464247
1364904056;0.64421769
1364904057;0.71735609
1364904058;0.78332691
1364904059;0.00000000
1364904060;0.09983342
1364904061;0.19866933
1364904062;0.29552021
1364904063;0.38941834
1364904064;0.47942554
1364904065;0.56464247
1364904066;0.64421769
1364904067;0.71735609
1364904068;0.78332691
1364904069;0.00000000
1364904070;0.09983342
1364904071;0.19866933
1364904072;0.29552021
1364904073;0.38941834
1364904074;0.47942554
1364904075;0.56464247
1364904076;0.64421769
1364904077;0.71735609
1364904078;0.78332691
1364904079;0.00000000
1364904080;0.09983342
1364904081;0.19866933
1364904082;0.29552021
1364904083;0.38941834
1364904084;0.47942554
1364904085;0.56464247
1364904086;0.64421769
1364904087;0.71735609
1364904088;0.78332691
1364904089;0.00000000
1364904090;0.09983342
1364904091;0.19866933
1364904092;0.29552021
1364904093;0.38941834
1364904094;0.47942554
1364904095;0.56464247
1364904096;0.64421769
1364904097;0.71735609
1364904098;0.78332691
1364904099;0.00000000
1364904100;0.09983342
1364904101;0.19866933
1364904102;0.29552021
1364904103;0.38941834
1364904104;0.47942554
1364904105;0.56464247
1364904106;0.64421769
1364904107;0.71735609
1364904108;0.78332691
1364904109;0.00000000
1364904110;0.09983342
1364904111;0.19866933
1364904112;0.29552021
1364904113;0.38941834
1364904114;0.47942554
1364904115;0.56464247
1364904116;0.64421769
1364904117;0.71735609
1364904118;0.78332691
1364904119;0.00000000
1364904120;0.09983342
1364904121;0.19866933
1364904122;0.29552021
1364904123;0.38941834
1364904124;0.47942554
1364904125;0.56464247
1364904126;0.64421769
1364904127;0.71735609
1364904128;0.78332691
1364904129;0.00000000
1364904130;0.09983342
1364904131;0.19866933
1364904132;0.29552021
1364904133;0.38941834
1364904134;0.47942554
1364904135;0.56464247
1364904136;0.64421769
1364904137;0.71735609
1364904138;0.78332691
1364904139;0.00000000
1364904140;0.09983342
1364904141;0.19866933
1364904142;0.29552021
1364904143;0.38941834
1364904144;0.47942554
1364904145;0.56464247
1364904146;0.64421769
1364904147;0.71735609
1364904148;0.78332691
1364904149;0.00000000
1364904150;0.09983342
1364904151;0.19866933
1364904152;0.29552021
1364904153;0.38941834
1364904154;0.47942554
1364904155;0.56464247
1364904156;0.64421769
1364904157;0.71735609
1364904158;0.78332691
1364904159;0.00000000
1364904160;0.09983342
1364904161;0.19866933
1364904162;0.29552021
1364904163;0.38941834
1364904164;0.47942554
1364904165;0.56464247
1364904166;0.64421769
1364904167;0.71735609
1364904168;0.78332691
1364904169;0.00000000
1364904170;0.09983342
1364904171;0.19866933
1364904172;0.29552021
1364904173;0.38941834
1364904174;0.47942554
1364904175;0.56464247
1364904176;0.64421769
1364904177;0.71735609
1364904178;0.78332691
1364904179;0.00000000
1364904180;0.09983342
1364904181;0.19866933
1364904182;0.29552021
1364904183;0.38941834
1364904184;0.47942554
1364904185;0.56464247
1364904186;0.64421769
1364904187;0.71735609
1364904188;0.78332691
1364904189;0.00000000
1364904190;0.09983342
1364904191;0.19866933
1364904192;0.29552021
1364904193;0.38941834
1364904194;0.47942554
1364904195;0.56464247
1364904196;0.64421769
1364904197;0.71735609
1364904198;0.78332691
1364904199;0.00000000
1364904200;0.09983342
1364904201;0.19866933
1364904202;0.29552021
1364904203;0.38941834
1364904204;0.47942554
1364904205;0.56464247
1364904206;0.64421769
1364904207;0.71735609
1364904208;0.78332691
1364904209;0.00000000
1364904210;0.09983342
1364904211;0.19866933
1364904212;0.29552021
1364904213;0.38941834
1364904214;0.47942554
1364904215;0.56464247
1364904216;0.64421769
1364904217;0.71735609
1364904218;0.78332691
1364904219;0.00000000
1364904220;0.09983342
1364904221;0.19866933
1364904222;0.29552021
1364904223;0.38941834
1364904224;0.47942554
1364904225;0.56464247
1364904226;0.64421769
1364904227;0.71735609
1364904228;0.78332691
1364904229;0.00000000
1364904230;0.09983342
1364904231;0.19866933
1364904232;0.29552021
1364904233;0.38941834
1364904234;0.47942554
1364904235;0.56464247
1364904236;0.64421769
1364904237;0.71735609
1364904238;0.78332691
1364904239;0.00000000
1364904240;0.09983342
1364904241;0.19866933
1364904242;0.29552021
1364904243;0.38941834
1364904244;0.47942554
1364904245;0.56464247
1364904246;0.64421769
1364904247;0.71735609
1364904248;0.78332691
1364904249;0.00000000
1364904250;0.09983342
1364904251;0.19866933
1364904252;0.29552021
1364904253;0.38941834
1364904254;0.47942554
1364904255;0.56464247
1364904256;0.64421769
1364904257;0.71735609
1364904258;0.78332691
1364904259;0.00000000
1364904260;0.09983342
1364904261;0.19866933
1364904262;0.29552021
1364904263;0.38941834
1364904264;0.47942554
1364904265;0.56464247
1364904266;0.64421769
1364904267;0.71735609
1364904268;0.78332691
1364904269;0.00000000
1364904270;0.09983342
1364904271;0.19866933
1364904272;0.29552021
1364904273;0.38941834
1364904274;0.47942554
1364904275;0.56464247
1364904276;0.64421769
1364904277;0.71735609
1364904278;0.78332691
1364904279;0.00000000
1364904280;0.09983342
1364904281;0.19866933
1364904282;0.29552021
1364904283;0.38941834
1364904284;0.47942554
1364904285;0.56464247
1364904286;0.64421769
1364904287;0.71735609
1364904288;0.78332691
1364904289;0.00000000
1364904290;0.09983342
1364904291;0.19866933
1364904292;0.29552021
1364904293;0.38941834
1364904294;0.47942554
1364904295;0.56464247
1364904296;0.64421769
1364904297;0.71735609
1364904298;0.78332691
1364904299;0.00000000
1364904300;0.09983342
1364904301;0.19866933
1364904302;0.29552021
1364904303;0.38941834
1364904304;0.47942554
1364904305;0.56464247
1364904306;0.64421769
1364904307;0.71735609
1364904308;0.78332691
1364904309;0.00000000
1364904310;0.09983342
1364904311;0.19866933
1364904312;0.29552021
1364904313;0.38941834
1364904314;0.47942554
1364904315;0.56464247
1364904316;0.64421769
1364904317;0.71735609
1364904318;0.78332691
1364904319;0.00000000
1364904320;0.09983342
1364904321;0.19866933
1364904322;0.29552021
1364904323;0.38941834
1364904324;0.47942554
1364904325;0.56464247
1364904326;0.64421769
1364904327;0.71735609
1364904328;0.78332691
1364904329;0.00000000
1364904330;0.09983342
1364904331;0.19866933
1364904332;0.29552021
1364904333;0.38941834
1364904334;0.47942554
1364904335;0.56464247
1364904336;0.64421769
1364904337;0.71735609
1364904338;0.78332691
1364904339;0.00000000
1364904340;0.09983342
1364904341;0.19866933
1364904342;0.29552021
1364904343;0.38941834
1364904344;0.47942554
1364904345;0.56464247
1364904346;0.64421769
1364904347;0.71735609
1364904348;0.78332691
1364904349;0.00000000
1364904350;0.09983342
1364904351;0.19866933
1364904352;0.29552021
1364904353;0.38941834
1364904354;0.47942554
1364904355;0.56464247
1364904356;0.64421769
1364904357;0.71735609
1364904358;0.78332691
1364904359;0.00000000
1364904360;0.09983342
1364904361;0.19866933
1364904362;0.29552021
1364904363;0.38941834
1364904364;0.47942554
1364904365;0.56464247
1364904366;0.64421769
1364904367;0.71735609
1364904368;0.78332691
1364904369;0.00000000
1364904370;0.09983342
1364904371;0.19866933
1364904372;0.29552021
1364904373;0.38941834
1364904374;0.47942554
1364904375;0.56464247
1364904376;0.64421769
1364904377;0.71735609
1364904378;0.78332691
1364904379;0.00000000
1364904380;0.09983342
1364904381;0.19866933
1364904382;0.29552021
1364904383;0.38941834
1364904384;0.47942554
1364904385;0.56464247
1364904386;0.64421769
1364904387;0.71735609
1364904388;0.78332691
1364904389;0.00000000
1364904390;0.09983342
1364904391;0.19866933
1364904392;0.29552021
1364904393;0.38941834
1364904394;0.47942554
1364904395;0.56464247
1364904396;0.64421769
1364904397;0.71735609
1364904398;0.78332691
1364904399;0.00000000
1364904400;0.09983342
1364904401;0.19866933
1364904402;0.29552021
1364904403;0.38941834
1364904404;0.47942554
1364904405;0.56464247
1364904406;0.64421769
1364904407;0.71735609
1364904408;0.78332691
1364904409;0.00000000
1364904410;0.09983342
1364904411;0.19866933
1364904412;0.29552021
1364904413;0.38941834
1364904414;0.47942554
1364904415;0.56464247
1364904416;0.64421769
1364904417;0.71735609
1364904418;0.78332691
1364904419;0.00000000
1364904420;0.09983342
1364904421;0.19866933
1364904422;0.29552021
1364904423;0.38941834
1364904424;0.47942554
1364904425;0.56464247
1364904426;0.64421769
1364904427;0.71735609
1364904428;0.78332691
1364904429;0.00000000
1364904430;0.09983342
1364904431;0.19866933
1364904432;0.29552021
1364904433;0.38941834
1364904434;0.47942554
1364904435;0.56464247
1364904436;0.64421769
1364904437;0.71735609
1364904438;0.78332691
1364904439;0.00000000
1364904440;0.09983342
1364904441;0.19866933
1364904442;0.29552021
1364904443;0.38941834
1364904444;0.47942554
1364904445;0.56464247
1364904446;0.64421769
1364904447;0.71735609
1364904448;0.78332691
1364904449;0.00000000
1364904450;0.09983342
1364904451;0.19866933
1364904452;0.29552021
1364904453;0.38941834
1364904454;0.47942554
1364904455;0.56464247
1364904456;0.64421769
1364904457;0.71735609
1364904458;0.78332691
1364904459;0.00000000
1364904460;0.09983342
1364904461;0.19866933
1364904462;0.29552021
1364904463;0.38941834
1364904464;0.47942554
1364904465;0.56464247
1364904466;0.64421769
1364904467;0.71735609
1364904468;0.78332691
1364904469;0.00000000
1364904470;0.09983342
1364904471;0.19866933
1364904472;0.29552021
1364904473;0.38941834
1364904474;0.47942554
1364904475;0.56464247
1364904476;0.64421769
1364904477;0.71735609
1364904478;0.78332691
1364904479;0.00000000
1364904480;0.09983342
1364904481;0.19866933
1364904482;0.29552021
1364904483;0.38941834
1364904484;0.47942554
1364904485;0.56464247
1364904486;0.64421769
1364904487;0.71735609
1364904488;0.78332691
1364904489;0.00000000
1364904490;0.09983342
1364904491;0.19866933
1364904492;0.29552021
1364904493;0.38941834
1364904494;0.47942554
1364904495;0.56464247
1364904496;0.64421769
1364904497;0.71735609
1364904498;0.78332691
1364904499;0.00000000
1364904500;0.09983342
1364904501;0.19866933
1364904502;0.29552021
1364904503;0.38941834
1364904504;0.47942554
1364904505;0.56464247
1364904506;0.64421769
1364904507;0.71735609
1364904508;0.78332691
1364904509;0.00000000
1364904510;0.09983342
1364904511;0.19866933
1364904512;0.29552021
1364904513;0.38941834
1364904514;0.47942554
1364904515;0.56464247
1364904516;0.64421769
1364904517;0.71735609
1364904518;0.78332691
1364904519;0.00000000
1364904520;0.09983342
1364904521;0.19866933
1364904522;0.29552021
1364904523;0.38941834
1364904524;0.47942554
1364904525;0.56464247
1364904526;0.64421769
1364904527;0.71735609
1364904528;0.78332691
1364904529;0.00000000
1364904530;0.09983342
1364904531;0.19866933
1364904532;0.29552021
1364904533;0.38941834
1364904534;0.47942554
1364904535;0.56464247
1364904536;0.64421769
1364904537;0.71735609
1364904538;0.78332691
1364904539;0.00000000
1364904540;0.09983342
1364904541;0.19866933
1364904542;0.29552021
1364904543;0.38941834
1364904544;0.47942554
1364904545;0.56464247
1364904546;0.64421769
1364904547;0.71735609
1364904548;0.78332691
1364904549;0.00000000
1364904550;0.09983342
1364904551;0.19866933
1364904552;0.29552021
1364904553;0.38941834
1364904554;0.47942554
1364904555;0.56464247
1364904556;0.64421769
1364904557;0.71735609
1364904558;0.78332691
1364904559;0.00000000
1364904560;0.09983342
1364904561;0.19866933
1364904562;0.29552021
1364904563;0.38941834
1364904564;0.47942554
1364904565;0.56464247
1364904566;0.64421769
1364904567;0.71735609
1364904568;0.78332691
1364904569;0.00000000
1364904570;0.09983342
1364904571;0.19866933
1364904572;0.29552021
1364904573;0.38941834
1364904574;0.47942554
1364904575;0.56464247
1364904576;0.64421769
1364904577;0.71735609
1364904578;0.78332691
1364904579;0.00000000
1364904580;0.09983342
1364904581;0.19866933
1364904582;0.29552021
1364904583;0.38941834
1364904584;0.47942554
1364904585;0.56464247
1364904586;0.64421769
1364904587;0.71735609
1364904588;0.78332691
1364904589;0.00000000
1364904590;0.09983342
1364904591;0.19866933
1364904592;0.29552021
1364904593;0.38941834
1364904594;0.47942554
1364904595;0.56464247
1364904596;0.64421769
1364904597;0.71735609
1364904598;0.78332691
1364904599;0.00000000
1364904600;0.09983342
1364904601;0.19866933
1364904602;0.29552021
1364904603;0.38941834
1364904604;0.47942554
1364904605;0.56464247
1364904606;0.64421769
1364904607;0.71735609
1364904608;0.78332691
1364904609;0.00000000
1364904610;0.09983342
1364904611;0.19866933
1364904612;0.29552021
1364904613;0.38941834
1364904614;0.47942554
1364904615;0.56464247
1364904616;0.64421769
1364904617;0.71735609
1364904618;0.78332691
1364904619;0.00000000
1364904620;0.09983342
1364904621;0.19866933
1364904622;0.29552021
1364904623;0.38941834
1364904624;0.47942554
1364904625;0.56464247
1364904626;0.64421769
1364904627;0.71735609
1364904628;0.78332691
1364904629;0.00000000
1364904630;0.09983342
1364904631;0.19866933
1364904632;0.29552021
1364904633;0.38941834
1364904634;0.47942554
1364904635;0.56464247
1364904636;0.64421769
1364904637;0.71735609
1364904638;0.78332691
1364904639;0.00000000
1364904640;0.09983342
1364904641;0.19866933
1364904642;0.29552021
1364904643;0.38941834
1364904644;0.47942554
1364904645;0.56464247
1364904646;0.64421769
1364904647;0.71735609
1364904648;0.78332691
1364904649;0.00000000
1364904650;0.09983342
1364904651;0.19866933
1364904652;0.29552021
1364904653;0.38941834
1364904654;0.47942554
1364904655;0.56464247
1364904656;0.64421769
1364904657;0.71735609
1364904658;0.78332691
1364904659;0.00000000
1364904660;0.09983342
1364904661;0.19866933
1364904662;0.29552021
1364904663;0.38941834
1364904664;0.47942554
1364904665;0.56464247
1364904666;0.64421769
1364904667;0.71735609
1364904668;0.78332691
1364904669;0.00000000
1364904670;0.09983342
1364904671;0.19866933
1364904672;0.29552021
1364904673;0.38941834
1364904674;0.47942554
1364904675;0.56464247
1364904676;0.64421769
1364904677;0.71735609
1364904678;0.78332691
1364904679;0.00000000
1364904680;0.09983342
1364904681;0.19866933
1364904682;0.29552021
1364904683;0.38941834
1364904684;0.47942554
1364904685;0.56464247
1364904686;0.64421769
1364904687;0.71735609
1364904688;0.78332691
1364904689;0.00000000
1364904690;0.09983342
1364904691;0.19866933
1364904692;0.29552021
1364904693;0.38941834
1364904694;0.47942554
1364904695;0.56464247
1364904696;0.64421769
1364904697;0.71735609
1364904698;0.78332691
1364904699;0.00000000
1364904700;0.09983342
1364904701;0.19866933
1364904702;0.29552021
1364904703;0.38941834
1364904704;0.47942554
1364904705;0.56464247
1364904706;0.64421769
1364904707;0.71735609
1364904708;0.78332691
1364904709;0.00000000
1364904710;0.09983342
1364904711;0.19866933
1364904712;0.29552021
1364904713;0.38941834
1364904714;0.47942554
1364904715;0.56464247
1364904716;0.64421769
1364904717;0.71735609
1364904718;0.78332691
1364904719;0.00000000
1364904720;0.09983342
1364904721;0.19866933
1364904722;0.29552021
1364904723;0.38941834
1364904724;0.47942554
1364904725;0.56464247
1364904726;0.64421769
1364904727;0.71735609
1364904728;0.78332691
1364904729;0.00000000
1364904730;0.09983342
1364904731;0.19866933
1364904732;0.29552021
1364904733;0.38941834
1364904734;0.47942554
1364904735;0.56464247
1364904736;0.64421769
1364904737;0.71735609
1364904738;0.78332691
1364904739;0.00000000
1364904740;0.09983342
1364904741;0.19866933
1364904742;0.29552021
1364904743;0.38941834
1364904744;0.47942554
1364904745;0.56464247
1364904746;0.64421769
1364904747;0.71735609
1364904748;0.78332691
1364904749;0.00000000
1364904750;0.09983342
1364904751;0.19866933
1364904752;0.29552021
1364904753;0.38941834
1364904754;0.47942554
1364904755;0.56464247
1364904756;0.64421769
1364904757;0.71735609
1364904758;0.78332691
1364904759;0.00000000
1364904760;0.09983342
1364904761;0.19866933
1364904762;0.29552021
1364904763;0.38941834
1364904764;0.47942554
1364904765;0.56464247
1364904766;0.64421769
1364904767;0.71735609
1364904768;0.78332691
1364904769;0.00000000
1364904770;0.09983342
1364904771;0.19866933
1364904772;0.29552021
1364904773;0.38941834
1364904774;0.47942554
1364904775;0.56464247
1364904776;0.64421769
1364904777;0.71735609
1364904778;0.78332691
1364904779;0.00000000
1364904780;0.09983342
1364904781;0.19866933
1364904782;0.29552021
1364904783;0.38941834
1364904784;0.47942554
1364904785;0.56464247
1364904786;0.64421769
1364904787;0.71735609
1364904788;0.78332691
1364904789;0.00000000
1364904790;0.09983342
1364904791;0.19866933
1364904792;0.29552021
1364904793;0.38941834
1364904794;0.47942554
